review,sentiment,emotion,clean_review,sentiment_label,emotion_label
"Packingnya sangat jelek, barang yg diterima kotaknya sudah peot peot, karena rencananya barang ini untuk hadiah.",Negative,Sadness,packingnya sangat jelek barang yg diterima kotaknya sudah peot peot karena rencananya barang ini untuk hadiah,0,4
Kualitasnya di luar ekspektasi,Negative,Sadness,kualitasnya di luar ekspektasi,0,4
"kesel ama durasi pengirimannya doang, overall barangnya bagus kok",Positive,Happy,kesel ama durasi pengirimannya doang overall barangnya bagus kok,1,2
"Saya kira bukunya gede ternyata kecil,selain kecil tidak tebal juga.untuk packing lebih di tingkatkan lagi karena bukunya ujungnya basah.selebihnya termasuk respons bagus ..",Positive,Happy,saya kira bukunya gede ternyata kecil selain kecil tidak tebal juga untuk packing lebih di tingkatkan lagi karena bukunya ujungnya basah selebihnya termasuk respons bagus,1,2
"kesekian kalinya order disini, gingseng nya ckup membantu untuk menaikkan imun tubuh dalam kondisi saat ini, selain bisa digunakan untuk soup ayam ,bisa juga direbus dan diminum air rebusannya, thank you?????????????",Positive,Love,kesekian kalinya order disini gingseng nya ckup membantu untuk menaikkan imun tubuh dalam kondisi saat ini selain bisa digunakan untuk soup ayam bisa juga direbus dan diminum air rebusannya thank you,1,3
"Luarbiasaaa.. udh 2x beli di toko ini.. Penjualnya ngerti kebutuhan sy butuh Urgent, hari Minggu tetap dihandle pdhl hrsnya libur dan pake Sameday tp nyampenya ekspress dari JakSel - Bekasi... Puji Tuhan !!! Thanks so much Seller dan Kurir Sameday, Gbu ????????????",Positive,Love,luarbiasaaa udh x beli di toko ini penjualnya ngerti kebutuhan sy butuh urgent hari minggu tetap dihandle pdhl hrsnya libur dan pake sameday tp nyampenya ekspress dari jaksel bekasi puji tuhan thanks so much seller dan kurir sameday gbu,1,3
suaranya tetep ae kecil ??,Negative,Fear,suaranya tetep ae kecil,0,1
"selalu pilih daily masker onemed, tapi packing dan pengiriman harus lebih dipercepat lagi. top pokoknya. terimakasih",Positive,Happy,selalu pilih daily masker onemed tapi packing dan pengiriman harus lebih dipercepat lagi top pokoknya terimakasih,1,2
barang ny bagus. tp kirim ny lama serasa po. pdhal ikut 12 12. baru dkirim tggl 24.. kecewa..,Negative,Sadness,barang ny bagus tp kirim ny lama serasa po pdhal ikut baru dkirim tggl kecewa,0,4
"Jelas2 udah pilih varian biru, dan di catatan juga ditulis �warna biru�.. eeehh.. kok ya tanpa konfirmasi dikirim warna putih. Ya sudah lah. Males komplen.. ??",Negative,Anger,jelas udah pilih varian biru dan di catatan juga ditulis warna biru eeehh kok ya tanpa konfirmasi dikirim warna putih ya sudah lah males komplen,0,0
"barang tidak sesuai , tidak transfaran dan tidak menyala",Negative,Sadness,barang tidak sesuai tidak transfaran dan tidak menyala,0,4
Fast response. Produk bagus sesuai pesanan. Pengiriman cepat 1hr,Positive,Happy,fast response produk bagus sesuai pesanan pengiriman cepat hr,1,2
tidak berfungsi. mau retur tapi berat di ongkir. mungkin kedepannya boleh di test terlebih dahulu sebelum kirim,Negative,Sadness,tidak berfungsi mau retur tapi berat di ongkir mungkin kedepannya boleh di test terlebih dahulu sebelum kirim,0,4
Harga di struk yang dimasukkan di kotaknya beda dengan harga yang ditampilkan di tokopedia. Kok bisa harganya lebih mahal ya? Di struk beda jauh harganya,Negative,Fear,harga di struk yang dimasukkan di kotaknya beda dengan harga yang ditampilkan di tokopedia kok bisa harganya lebih mahal ya di struk beda jauh harganya,0,1
"seller komunikatif, pengerjaan cepat. udh repeat order",Positive,Love,seller komunikatif pengerjaan cepat udh repeat order,1,3
"Barang bagus, pengiriman juga cepat. Cuma minus di packaging nya kurang rapi (cuma pakai plastik. Tapi rekomen sih buat harga segini.",Positive,Happy,barang bagus pengiriman juga cepat cuma minus di packaging nya kurang rapi cuma pakai plastik tapi rekomen sih buat harga segini,1,2
sleeping bag nya not recomend tipis banget??,Negative,Fear,sleeping bag nya not recomend tipis banget,0,1
"produk murah, sampai dengan selamat, dan wrapnya tebel. biar bintang yg bicara.",Positive,Happy,produk murah sampai dengan selamat dan wrapnya tebel biar bintang yg bicara,1,2
"udh 2x beli disini, seperti biasa pelayanannya puas banget, ???? bakal jadi pelanggan setia sepertinya wkwk",Positive,Love,udh x beli disini seperti biasa pelayanannya puas banget bakal jadi pelanggan setia sepertinya wkwk,1,3
sesuai pesanan. bahan nyaman dipakai.penjual fast respon. packing juga rapiii...,Positive,Happy,sesuai pesanan bahan nyaman dipakai penjual fast respon packing juga rapiii,1,2
"Pelayanan yg sangat buruk. Saya pesan dengan menggunakan grab instan jam 10 pagi, baru di antar sekitar jam 1/2 5 sore. Beberapa kali chat, lama sekali respons nya. Sangat tdk profesional melayani konsumen",Negative,Anger,pelayanan yg sangat buruk saya pesan dengan menggunakan grab instan jam pagi baru di antar sekitar jam sore beberapa kali chat lama sekali respons nya sangat tdk profesional melayani konsumen,0,0
"Proses kemas/kirim LAMA, seller ditanya hanya jawab MOHON SABAR, MOHON TUNGGU. Tidak kasih kepastian kapan kirim. Hrs nya dijawab BISA / TIDAK. End up barang di pickup sendiri ke gudang kurir krn perlu.",Negative,Anger,proses kemas kirim lama seller ditanya hanya jawab mohon sabar mohon tunggu tidak kasih kepastian kapan kirim hrs nya dijawab bisa tidak end up barang di pickup sendiri ke gudang kurir krn perlu,0,0
warna ga sesuai.,Negative,Fear,warna ga sesuai,0,1
udah repeat order 3x disini. so far puas ??,Positive,Happy,udah repeat order x disini so far puas,1,2
Ngaco banget pesen mouse tapi gak lengkap. Gak ada penutup batre sama bluetoothnya,Negative,Anger,ngaco banget pesen mouse tapi gak lengkap gak ada penutup batre sama bluetoothnya,0,0
"AMAZING!! Respon seller cepat. Barang ori seperti di foto dan sesuai deskripsi. Proses pengiriman kilat banget.. Thank you yaa kak, sukses selalu :)",Positive,Love,amazing respon seller cepat barang ori seperti di foto dan sesuai deskripsi proses pengiriman kilat banget thank you yaa kak sukses selalu,1,3
Barang sesuai pesanan,Positive,Happy,barang sesuai pesanan,1,2
SENDINYA GA SERET SAMA SEKALI !! LOSSSSSS GA BISA BUAT JADI STAND !!! MEYESELL BANGET !!!!,Negative,Anger,sendinya ga seret sama sekali lossssss ga bisa buat jadi stand meyesell banget,0,0
ternyata tipis bahannya,Negative,Sadness,ternyata tipis bahannya,0,4
"Barang sesuai gambar, packing rapi, pengiriman cepat",Positive,Happy,barang sesuai gambar packing rapi pengiriman cepat,1,2
"Barang sesuai pesanan, packing rapi, pas dicoba ok buat isi ulang dn charge, pengiriman sesuai estimasi..",Positive,Happy,barang sesuai pesanan packing rapi pas dicoba ok buat isi ulang dn charge pengiriman sesuai estimasi,1,2
respon lambat,Negative,Fear,respon lambat,0,1
"saya beli 2 tapi dua�nya gk bisa digunakan di colokan 3 dirumah saya, sudah sy coba di 3 colokan yg berbeda tapi tetap tidak bisa masuk",Negative,Sadness,saya beli tapi dua nya gk bisa digunakan di colokan dirumah saya sudah sy coba di colokan yg berbeda tapi tetap tidak bisa masuk,0,4
"saat diterima tutup wajan ad yg bermasalah dan di wajannya ad goresan. bermasalahnya bukan krn proses pengiriman. tapi emang dari sononya cacat. kecewa dengan respon penjual yang bilang goresannya g masalah. Padahal saya kan beli baru, beli wajan anti gores malah terima yang bergores dan kualitas bermasalah. lgs ajukan komplain. sdh terima wajannya lagi yang tidak gores, cuma tetep bbrp yg mengecewakan. kecewa.. jadi lama dan saya harus repot ngurus pengembalian barangnya. kalau mw jual yang diskon jangan kasih yang kualitasnya g bagus. atau sampaikan aja produknya ad bbrp bermasalah makanya dikasih diskon. resiko beli online. semoga awet",Negative,Sadness,saat diterima tutup wajan ad yg bermasalah dan di wajannya ad goresan bermasalahnya bukan krn proses pengiriman tapi emang dari sononya cacat kecewa dengan respon penjual yang bilang goresannya g masalah padahal saya kan beli baru beli wajan anti gores malah terima yang bergores dan kualitas bermasalah lgs ajukan komplain sdh terima wajannya lagi yang tidak gores cuma tetep bbrp yg mengecewakan kecewa jadi lama dan saya harus repot ngurus pengembalian barangnya kalau mw jual yang diskon jangan kasih yang kualitasnya g bagus atau sampaikan aja produknya ad bbrp bermasalah makanya dikasih diskon resiko beli online semoga awet,0,4
"packingnya kurang banget, ujung2nya pd lecet. jumlah lengkap sesuai order",Negative,Sadness,packingnya kurang banget ujung nya pd lecet jumlah lengkap sesuai order,0,4
"nyampenya cepet, kualitas seusai",Positive,Happy,nyampenya cepet kualitas seusai,1,2
"brg yg diterima tidak sama dgn yg di etalase toko, tipis seperti kotak nasi padang, pdhl dikira tebal krn utk kirim kado ke luar kota...",Negative,Sadness,brg yg diterima tidak sama dgn yg di etalase toko tipis seperti kotak nasi padang pdhl dikira tebal krn utk kirim kado ke luar kota,0,4
"Secara barang tidak ada masalah, saya bicara tentang respon penjual yang sangat lambat (saya sampai mengajukan pembatalan SECARA TIBA2 di respon) saran saya tolong responsif dalam penjualan online ini. banyak yang jual sustain keyboard, jadi menurut saya jgn menyepelekan karena toko anda jual sudah banyak. customer butuh kejelasan saat membeli barangnya. Dalam hal ini sya sudah bertanya lebih dari 8x sehari mengenai pengirimannya. saya kecewa dan KAPOK belanja disini.",Negative,Fear,secara barang tidak ada masalah saya bicara tentang respon penjual yang sangat lambat saya sampai mengajukan pembatalan secara tiba di respon saran saya tolong responsif dalam penjualan online ini banyak yang jual sustain keyboard jadi menurut saya jgn menyepelekan karena toko anda jual sudah banyak customer butuh kejelasan saat membeli barangnya dalam hal ini sya sudah bertanya lebih dari x sehari mengenai pengirimannya saya kecewa dan kapok belanja disini,0,1
"barang tidak sesuai, dikirim yang lebih murah selisih harga barang tidak dapat direfund. barang lecet padahal beli extra bubblewarp.",Negative,Sadness,barang tidak sesuai dikirim yang lebih murah selisih harga barang tidak dapat direfund barang lecet padahal beli extra bubblewarp,0,4
"pesen lilin 65 malah dikasih 95, mo dibalik jg angka 9 jd 6 ga ada sumbunya... kacau...fatal bgt gak dicek dlu sblm kirim ke customer",Negative,Fear,pesen lilin malah dikasih mo dibalik jg angka jd ga ada sumbunya kacau fatal bgt gak dicek dlu sblm kirim ke customer,0,1
"salah satu kakinya ada yg bengkok, jadi gabisa dipake, udah minta refund tetep gabisa yasudahlah",Negative,Fear,salah satu kakinya ada yg bengkok jadi gabisa dipake udah minta refund tetep gabisa yasudahlah,0,1
"barang yg dikirim hrsnya di cek dulu, konsumen kan byr bukan gratis. masa paku rivert nya yg sebelah ada tutup penahannya. yg sebelahnya nggak ada tutup penahannya, jadi copotlah klo di pake. gimana sih...",Negative,Anger,barang yg dikirim hrsnya di cek dulu konsumen kan byr bukan gratis masa paku rivert nya yg sebelah ada tutup penahannya yg sebelahnya nggak ada tutup penahannya jadi copotlah klo di pake gimana sih,0,0
"Baru beli dan dibuka sudah ada noda hitam yg sangat terlihat untuk di kemeja putih, di cuci tidak bisa hilang",Negative,Sadness,baru beli dan dibuka sudah ada noda hitam yg sangat terlihat untuk di kemeja putih di cuci tidak bisa hilang,0,4
pengiriman super duper lamaaaa!!! not recommended.,Negative,Fear,pengiriman super duper lamaaaa not recommended,0,1
SABUN NYAAA SETELAH DI PAKEE MINT NYA KERASAA BANGETTT ENK SIH HABIS MANDI KYK DINGIN GITU,Positive,Love,sabun nyaaa setelah di pakee mint nya kerasaa bangettt enk sih habis mandi kyk dingin gitu,1,3
"mati sebelah , kecewa pedahal udah kek percaya",Negative,Sadness,mati sebelah kecewa pedahal udah kek percaya,0,4
"Cakep produk nya, rekomen banget nih, sesuai deskripsi",Positive,Love,cakep produk nya rekomen banget nih sesuai deskripsi,1,3
"aromanya aneh, tidak seperti lemongrass yg pernah saya beli",Negative,Sadness,aromanya aneh tidak seperti lemongrass yg pernah saya beli,0,4
"Saya pesan yg putih biasa, kenapa di kirim yg ini, tidak sesuai",Negative,Fear,saya pesan yg putih biasa kenapa di kirim yg ini tidak sesuai,0,1
Baranh tidak dikirim. Penipuan,Negative,Fear,baranh tidak dikirim penipuan,0,1
"Terima kasih, pesanan sesuai",Positive,Happy,terima kasih pesanan sesuai,1,2
tokonya terbaik sii ini mah... udh 4x order disini setiap anak ultah selalu pesen printilannya disini.. skg anak ke 2 ultah pun belinya disini. mantap,Positive,Love,tokonya terbaik sii ini mah udh x order disini setiap anak ultah selalu pesen printilannya disini skg anak ke ultah pun belinya disini mantap,1,3
Cukup baik hanya ukurannya tidak tercantumkan,Positive,Happy,cukup baik hanya ukurannya tidak tercantumkan,1,2
Koper penyok. Dari awal sdh pengen nambah bubble/dus soalnya pengiriman luar jabodetabek. Smoga jd evaluasi seller.,Negative,Fear,koper penyok dari awal sdh pengen nambah bubble dus soalnya pengiriman luar jabodetabek smoga jd evaluasi seller,0,1
lumayan sesuai harga makasi,Positive,Happy,lumayan sesuai harga makasi,1,2
"Barang baru diterima dicoba ternyata sudah rusak, masak nasi tidak panas. setelah dibawa ke service center ternyata heating element nya yang rusak dan harus nunggu service 1 - 2 minggu dan tidak bisa ganti baru. padahal barang baru datang dicoba sudah rusak. sekarang kondisi belum megang rice cookernya masih nunggu diservice repot juga service adanya diluar kota.",Negative,Fear,barang baru diterima dicoba ternyata sudah rusak masak nasi tidak panas setelah dibawa ke service center ternyata heating element nya yang rusak dan harus nunggu service minggu dan tidak bisa ganti baru padahal barang baru datang dicoba sudah rusak sekarang kondisi belum megang rice cookernya masih nunggu diservice repot juga service adanya diluar kota,0,1
"BAGUUUSSSS PACKING RAPUI, CEPAT SAMPAI, TERIMAKASIH SELLER.... SUKSES SELALUU...",Positive,Love,baguuussss packing rapui cepat sampai terimakasih seller sukses selaluu,1,3
Modelnya keren ??. Jahitannya rapi. Potongannya rapi. Ukuran sesuai. tidak kaku. Nyaman dipakai. Bahannya lembut.,Positive,Happy,modelnya keren jahitannya rapi potongannya rapi ukuran sesuai tidak kaku nyaman dipakai bahannya lembut,1,2
"pesanan ga lengkap, chat ga di bales. toko bagus karyawannya rusak. buat jelek citra jadinya, amal deh.",Negative,Anger,pesanan ga lengkap chat ga di bales toko bagus karyawannya rusak buat jelek citra jadinya amal deh,0,0
mantaaaaaaaaapppppp pelayanan cepat pengirimannya... top markotop 10 bintang recommended. pagi order malam udah nyampe... luar biasa,Positive,Love,mantaaaaaaaaapppppp pelayanan cepat pengirimannya top markotop bintang recommended pagi order malam udah nyampe luar biasa,1,3
udah kesobek makanan kucing nya alot,Negative,Sadness,udah kesobek makanan kucing nya alot,0,4
"GX recomended,barang jelek...dikirim GX sesuai warna pemesan jg.sudah chat dl,kynya ready,di pesanan jg sudah sy sertakan catatan kirim warna born tp dikirim warna GX jelas.gx recomended pokoknya,mending cr toko lain.itu sy ada catatan di pemesanan,tp penjual GX baca detail",Negative,Fear,gx recomended barang jelek dikirim gx sesuai warna pemesan jg sudah chat dl kynya ready di pesanan jg sudah sy sertakan catatan kirim warna born tp dikirim warna gx jelas gx recomended pokoknya mending cr toko lain itu sy ada catatan di pemesanan tp penjual gx baca detail,0,1
Ga sesuai Datang cahaya putih. Padahal Minta cahaya yg hijau,Negative,Fear,ga sesuai datang cahaya putih padahal minta cahaya yg hijau,0,1
ckup bagus..terimakasih,Positive,Happy,ckup bagus terimakasih,1,2
ini yg ke 2x aku pesan Alhamdulillah brg sesuai pesanan n tepat wkt ... Terimakasih ... recommended seller ????,Positive,Love,ini yg ke x aku pesan alhamdulillah brg sesuai pesanan n tepat wkt terimakasih recommended seller,1,3
produk sdg smp dan sy tes tp tidak terbaca fast charging di hp,Negative,Sadness,produk sdg smp dan sy tes tp tidak terbaca fast charging di hp,0,4
"nggak recomended saya sdh tes wtnya katany jarak 1km, ini 100 meter saja sdh gangguan",Negative,Fear,nggak recomended saya sdh tes wtnya katany jarak km ini meter saja sdh gangguan,0,1
