review,sentiment,emotion,clean_review,sentiment_label,emotion_label
"seller responsif, packing aman & pengiriman cepat. sayangnya barang tidak dicek dgn teliti sebelum di kirim ke pembeli sehingga tidak sadar akan ada cacat produk. keinginan saya utk retur barang akan tetapi dikarenakan hari jumat saya harus pakai barangnya maka tidak saya retur",Negative,Fear,seller responsif packing aman pengiriman cepat sayangnya barang tidak dicek dgn teliti sebelum di kirim ke pembeli sehingga tidak sadar akan ada cacat produk keinginan saya utk retur barang akan tetapi dikarenakan hari jumat saya harus pakai barangnya maka tidak saya retur,0,1
Potongannya rapi. Ukurannya sesuai. Warnanya cantik ??. Bahannya adem. Produk berkualitas. Produk sesuai dengan foto.,Positive,Happy,potongannya rapi ukurannya sesuai warnanya cantik bahannya adem produk berkualitas produk sesuai dengan foto,1,2
"whiteboard melengkung, alumunium bengkok, skrup hilang, mutu rendah sekali, jauh dari gambar & deskripsi",Negative,Fear,whiteboard melengkung alumunium bengkok skrup hilang mutu rendah sekali jauh dari gambar deskripsi,0,1
"produk ok ,sesuai pesanan,sudah langganan, pengiriman cepat, makasih store",Positive,Love,produk ok sesuai pesanan sudah langganan pengiriman cepat makasih store,1,3
"produk ada yang cacat/bolong dari pabriknya pengemasan kurang aman, barang ada yang pecah karena bantingan/benturan.",Negative,Fear,produk ada yang cacat bolong dari pabriknya pengemasan kurang aman barang ada yang pecah karena bantingan benturan,0,1
"barang bagus, pet nya tebel",Positive,Happy,barang bagus pet nya tebel,1,2
"cuma agak kecewa produk tidak sesuai deskripsi tertulis bahan aluminium, yg diterima bahan plastik semua, tertarik beli karena di deskripsi tertulis aluminium",Negative,Sadness,cuma agak kecewa produk tidak sesuai deskripsi tertulis bahan aluminium yg diterima bahan plastik semua tertarik beli karena di deskripsi tertulis aluminium,0,4
"unreliable. walau dptnya flash sale 69rb, tetep gak worth. cuma sekedar charge yg ringan� saja mgkn ok ??",Negative,Fear,unreliable walau dptnya flash sale rb tetep gak worth cuma sekedar charge yg ringan saja mgkn ok,0,1
"pengemasan lambat banget, pengiriman lamaaaaaa!!!",Negative,Anger,pengemasan lambat banget pengiriman lamaaaaaa,0,0
Barang jadi lebih aman dan pembeli tenang,Positive,Happy,barang jadi lebih aman dan pembeli tenang,1,2
"Beli cashew dikirim Almond ,, beli 2 dikirim cm 1 ,, gak berkah dagangan mu ..",Negative,Anger,beli cashew dikirim almond beli dikirim cm gak berkah dagangan mu,0,0
"Saya kecewa, di tunggu tidak ada respon yg baik dari penjual nya,",Negative,Sadness,saya kecewa di tunggu tidak ada respon yg baik dari penjual nya,0,4
"Selalu bagus produknya, pembelian ke 2 Mantapp min, smoga laris",Positive,Love,selalu bagus produknya pembelian ke mantapp min smoga laris,1,3
box nya gak di rakit,Negative,Sadness,box nya gak di rakit,0,4
Suka banget wangi bgt teksturnya juga bagus bangeetPacking rapi ??,Positive,Love,suka banget wangi bgt teksturnya juga bagus bangeetpacking rapi,1,3
"selalu pilih daily masker onemed, tapi packing dan pengiriman harus lebih dipercepat lagi. top pokoknya. terimakasih",Positive,Happy,selalu pilih daily masker onemed tapi packing dan pengiriman harus lebih dipercepat lagi top pokoknya terimakasih,1,2
"kualitas ok, respond penjual cepat sekali",Positive,Happy,kualitas ok respond penjual cepat sekali,1,2
"ini toko gak jujur banget, di Ket di suruh pakai kardus biar pengirimannya aman katanya, sekali AQ include dgn kardus, ttp aja rusak atas bawahnya jebol trus yg anehnya lagi kode uniknya TDK bs di masukkan ke akun AQ, kayak udh pernah di masukkan ke akun lain, ini toko gak jujur banget ya dan kondisi kotak susu bagus n utuh dan tidak penyok...",Negative,Fear,ini toko gak jujur banget di ket di suruh pakai kardus biar pengirimannya aman katanya sekali aq include dgn kardus ttp aja rusak atas bawahnya jebol trus yg anehnya lagi kode uniknya tdk bs di masukkan ke akun aq kayak udh pernah di masukkan ke akun lain ini toko gak jujur banget ya dan kondisi kotak susu bagus n utuh dan tidak penyok,0,1
"pengiriman cepat, tas tak mengecewakan",Positive,Happy,pengiriman cepat tas tak mengecewakan,1,2
"baru dibuka dan ditutup lagi, sudah patah. kualitas jelek banget",Negative,Sadness,baru dibuka dan ditutup lagi sudah patah kualitas jelek banget,0,4
"harganya murce bgt, drpd jajan yg enggak enggak mending jajan emas untuk ditabung. seller gercep, dekat dr rumah jd kayanya bakalan langganan ini. terima kasih",Positive,Love,harganya murce bgt drpd jajan yg enggak enggak mending jajan emas untuk ditabung seller gercep dekat dr rumah jd kayanya bakalan langganan ini terima kasih,1,3
bagus dan cepat,Positive,Happy,bagus dan cepat,1,2
"Beberapa hari yg lalu saya pesan 4 pcs bolt salmon tapi hanya dikirim 1 bolt salmon dan 3 nya tuna. Harga beda 600 rupiahan sih tp bukan masalah beda 600 rupiahnya cuma lebih ke kewajiban memberikan barang sesuai dgn yg dibeli konsumen aja biar konsumen ga rugi. Janji bakal dikirim salmon dipesanan kali ini tp tetep dikirim tuna, klo barang kosong seharusnya konfirmasi bukan asal kirim aja. ok makasih deh ka.. Semoga konsumen lain ga mengalami seperti ini.",Negative,Fear,beberapa hari yg lalu saya pesan pcs bolt salmon tapi hanya dikirim bolt salmon dan nya tuna harga beda rupiahan sih tp bukan masalah beda rupiahnya cuma lebih ke kewajiban memberikan barang sesuai dgn yg dibeli konsumen aja biar konsumen ga rugi janji bakal dikirim salmon dipesanan kali ini tp tetep dikirim tuna klo barang kosong seharusnya konfirmasi bukan asal kirim aja ok makasih deh ka semoga konsumen lain ga mengalami seperti ini,0,1
"hati2 belanja disini dapet unit cacat dblg suruh ajukan komplain nti mau dituker trnyta tokonya sndiri yg blg gabs dituker, official store abal2 ini mah. ga jelas solusinya gmn",Negative,Fear,hati belanja disini dapet unit cacat dblg suruh ajukan komplain nti mau dituker trnyta tokonya sndiri yg blg gabs dituker official store abal ini mah ga jelas solusinya gmn,0,1
"sesuai, ada kendala awalnya, tapi terselesaikan dengan cepat dan tanpa repot",Positive,Happy,sesuai ada kendala awalnya tapi terselesaikan dengan cepat dan tanpa repot,1,2
"Produk yang saya terima kondisi motor sabliziernya kurang baik, al hasil video bukannya jadi mulus malah unstableized",Negative,Sadness,produk yang saya terima kondisi motor sabliziernya kurang baik al hasil video bukannya jadi mulus malah unstableized,0,4
produk sdg smp dan sy tes tp tidak terbaca fast charging di hp,Negative,Sadness,produk sdg smp dan sy tes tp tidak terbaca fast charging di hp,0,4
"barang yang di gambar itu sudah saya bereskan ulang . lem balon nya gak ada . sudah dikomplain ke pihak tokopedia , biaya nya sudah kembali ke saya tapi tetep ada rasa kecewa karna penjual lagi� tidak menginformasikan ketersediaan barang dan saya lagi perlu banget . maaf dikasih rate segitu .",Negative,Sadness,barang yang di gambar itu sudah saya bereskan ulang lem balon nya gak ada sudah dikomplain ke pihak tokopedia biaya nya sudah kembali ke saya tapi tetep ada rasa kecewa karna penjual lagi tidak menginformasikan ketersediaan barang dan saya lagi perlu banget maaf dikasih rate segitu,0,4
"pengiriman cepat, barang bagus semoga awet",Positive,Happy,pengiriman cepat barang bagus semoga awet,1,2
Pesanan sudah diterima dengan baik. Terima kasih.,Positive,Happy,pesanan sudah diterima dengan baik terima kasih,1,2
"sampai dengan selamat, mulus dan berfungsi sempurna. Seller mau sabar dikonsultasikan dan mengemas dengan aman. Recommended",Positive,Love,sampai dengan selamat mulus dan berfungsi sempurna seller mau sabar dikonsultasikan dan mengemas dengan aman recommended,1,3
"tidak sesuai foto, tdk ada tulisan photofast. bahan tipis ringkih.",Negative,Sadness,tidak sesuai foto tdk ada tulisan photofast bahan tipis ringkih,0,4
ada sedikit cacat lipatan jahitannya,Negative,Sadness,ada sedikit cacat lipatan jahitannya,0,4
sellernya aneh.. jawabnya apa.. yg dilakuin apa.. ga singkron . ribet,Negative,Anger,sellernya aneh jawabnya apa yg dilakuin apa ga singkron ribet,0,0
pengiriman cepat dan barang bagus dan murah,Positive,Happy,pengiriman cepat dan barang bagus dan murah,1,2
"Sampul gue yang dikasih ga bagus, ada bagian peyot. Padahal gue beli buku baru.",Negative,Anger,sampul gue yang dikasih ga bagus ada bagian peyot padahal gue beli buku baru,0,0
"Kabel nya kurang bagus , buat ngecas Nymbung masuk keluar lagi ,,",Negative,Fear,kabel nya kurang bagus buat ngecas nymbung masuk keluar lagi,0,1
"fast respond, packingnya bagus rapih, barang yg dikirim sesuai pesanan, terima kasih",Positive,Happy,fast respond packingnya bagus rapih barang yg dikirim sesuai pesanan terima kasih,1,2
Jahitan rapi. Warnanya cantik ??. Mudah dibentuk.,Positive,Happy,jahitan rapi warnanya cantik mudah dibentuk,1,2
Ga sesuai pesanan,Negative,Sadness,ga sesuai pesanan,0,4
"kain green screen nya datang sesuai deskripsi, walaupun kainnya agak tipis tp gpp masih bisa dipakai dengan baik",Positive,Happy,kain green screen nya datang sesuai deskripsi walaupun kainnya agak tipis tp gpp masih bisa dipakai dengan baik,1,2
pelayanan amat sangan gak oke,Negative,Anger,pelayanan amat sangan gak oke,0,0
Respon Seller CUKUP BAIK. Proses Pengiriman BAIK. Kurir Pengiriman CEPAT. Produk untuk stock semoga cocok pakai,Positive,Happy,respon seller cukup baik proses pengiriman baik kurir pengiriman cepat produk untuk stock semoga cocok pakai,1,2
"brg sudah smpai dg aman, peking rapi, kualitas bahan sesuai harga..",Positive,Happy,brg sudah smpai dg aman peking rapi kualitas bahan sesuai harga,1,2
Puaass belanja di seller ini,Positive,Happy,puaass belanja di seller ini,1,2
Kuteknya bahannya gak bagus..,Negative,Sadness,kuteknya bahannya gak bagus,0,4
brg di trima dgn baik n respon cepat tks,Positive,Happy,brg di trima dgn baik n respon cepat tks,1,2
barang tidak sesuai orderan,Negative,Sadness,barang tidak sesuai orderan,0,4
"Pengiriman super cepat,barang sesuai pesannya.",Positive,Happy,pengiriman super cepat barang sesuai pesannya,1,2
kecewa,Negative,Sadness,kecewa,0,4
"pihak toko tidak jelas, di minta barang a yg datang barang b, dan pihak toko merasa benar, ada barang yg ga di kirim pengambalian 14 hari katanua sd skrg juga blm",Negative,Anger,pihak toko tidak jelas di minta barang a yg datang barang b dan pihak toko merasa benar ada barang yg ga di kirim pengambalian hari katanua sd skrg juga blm,0,0
Minta warna putih dikasih hijau.. Seller banyak alasan babibu..,Negative,Anger,minta warna putih dikasih hijau seller banyak alasan babibu,0,0
"Barang gampang rusak,jarumnya lepas terlempar",Negative,Fear,barang gampang rusak jarumnya lepas terlempar,0,1
Bahannya adem. Jahitan rapi. Tidak menerawang. Mudah dibentuk. Warnanya cantik ??. Nyaman dipakai.,Positive,Happy,bahannya adem jahitan rapi tidak menerawang mudah dibentuk warnanya cantik nyaman dipakai,1,2
"bagus alatnya, harga sesuai dengan kualitasnya, tp msh masuk akal dibanding merk yg lain dengan harga diatas 50 kualitasnya sama seperti ini, untuk seller juga responnya cepat, tanggap. mantap ????",Positive,Love,bagus alatnya harga sesuai dengan kualitasnya tp msh masuk akal dibanding merk yg lain dengan harga diatas kualitasnya sama seperti ini untuk seller juga responnya cepat tanggap mantap,1,3
Terima kasih atas pelayanannya yg memuaskan. Sukses selalu,Positive,Happy,terima kasih atas pelayanannya yg memuaskan sukses selalu,1,2
makasih ka barang ok,Positive,Happy,makasih ka barang ok,1,2
semua mengecewakan,Negative,Sadness,semua mengecewakan,0,4
Barang-barang nya bagus. dan kurirnya rela mengantarkan walupun gerimis. salut sama kurirnya?????????????? ????????,Positive,Love,barang barang nya bagus dan kurirnya rela mengantarkan walupun gerimis salut sama kurirnya,1,3
"Barang ori, harga murah, seller fast response, ramah, dan barang cepat sampai.",Positive,Happy,barang ori harga murah seller fast response ramah dan barang cepat sampai,1,2
pelayanan kurang cepat dan ramah,Negative,Fear,pelayanan kurang cepat dan ramah,0,1
Bagus alatnya dan bagus service nya cepat nyampe barangnya,Positive,Happy,bagus alatnya dan bagus service nya cepat nyampe barangnya,1,2
Penjual tidak ramah,Negative,Anger,penjual tidak ramah,0,0
bolong coy... packing parah bgttttt.. lakban semua jadi robek2 ketika dicabut,Negative,Fear,bolong coy packing parah bgttttt lakban semua jadi robek ketika dicabut,0,1
"GX recomended,barang jelek...dikirim GX sesuai warna pemesan jg.sudah chat dl,kynya ready,di pesanan jg sudah sy sertakan catatan kirim warna born tp dikirim warna GX jelas.gx recomended pokoknya,mending cr toko lain.itu sy ada catatan di pemesanan,tp penjual GX baca detail",Negative,Fear,gx recomended barang jelek dikirim gx sesuai warna pemesan jg sudah chat dl kynya ready di pesanan jg sudah sy sertakan catatan kirim warna born tp dikirim warna gx jelas gx recomended pokoknya mending cr toko lain itu sy ada catatan di pemesanan tp penjual gx baca detail,0,1
"seneng liat mukenanya dtg, tp jd sedih lihat tasnya, tas rusak kok dijual",Negative,Sadness,seneng liat mukenanya dtg tp jd sedih lihat tasnya tas rusak kok dijual,0,4
puas banget sesuai pesanan terima kasih,Positive,Happy,puas banget sesuai pesanan terima kasih,1,2
Coverage-nya full � Proses pesanan cepat Packaging aman ?? Awet buat seharian ??,Positive,Happy,coverage nya full proses pesanan cepat packaging aman awet buat seharian,1,2
tidak sesuai spesifikasi abis itu mau komplain tidak di layani bahaya sekali,Negative,Fear,tidak sesuai spesifikasi abis itu mau komplain tidak di layani bahaya sekali,0,1
ini si bukan mobil hotwheels. nggak sesuai sama iklan. mengecewakan,Negative,Sadness,ini si bukan mobil hotwheels nggak sesuai sama iklan mengecewakan,0,4
"mantapp murah thanks kak, thanks abang kurir langsung di Pasang??",Positive,Happy,mantapp murah thanks kak thanks abang kurir langsung di pasang,1,2
Penjual KUALITAS terbaik ini tanpa harus bertanya progres barang sudah langsung di kabari via chat kepada pembeli. Luar biasaaaaaaa Pertahankaannn,Positive,Love,penjual kualitas terbaik ini tanpa harus bertanya progres barang sudah langsung di kabari via chat kepada pembeli luar biasaaaaaaa pertahankaannn,1,3
"packing nya bocor,oli kemana mana kecewa.",Negative,Sadness,packing nya bocor oli kemana mana kecewa,0,4
dari 4 lampu...yg nyala cuma 3..yg 1 nya mati.padahal udah dijemur dulu sblm dipasang tadi siang.kecewa ya..,Negative,Sadness,dari lampu yg nyala cuma yg nya mati padahal udah dijemur dulu sblm dipasang tadi siang kecewa ya,0,4
benar benar mengecewakan. pelayanan lambat sekali,Negative,Sadness,benar benar mengecewakan pelayanan lambat sekali,0,4
"Puas banget, seller helpfull, sangat responsif dan cepet banget sampai nya, recomended...",Positive,Happy,puas banget seller helpfull sangat responsif dan cepet banget sampai nya recomended,1,2
"Sangat kecewa harga mahal, keong nya sangat kecil, tolong jangan sampai tertipu dengan gambar !",Negative,Fear,sangat kecewa harga mahal keong nya sangat kecil tolong jangan sampai tertipu dengan gambar,0,1
"beli 2 dateng nya malah 1, pas di buka udah exited banget jadi Negativemood tenyata cuman 1",Negative,Fear,beli dateng nya malah pas di buka udah exited banget jadi negativemood tenyata cuman,0,1
"proses cepat, jahitan rapih??",Positive,Happy,proses cepat jahitan rapih,1,2
Ternyata tidak sesuai. Tidak dpat dipakai,Negative,Fear,ternyata tidak sesuai tidak dpat dipakai,0,1
"Produk Sesuai. Harga terjangkau!. Kualitas sangat bagus!. Adminnya ramah dan responsif banget, sempat ada kendala di pengiriman tapi tetap mau repot2 usahain pengiriman lain biar barangnya tetap sampai di rumah pembeli??? Packingnya juga aman bangett. Makasih banyakk!",Positive,Love,produk sesuai harga terjangkau kualitas sangat bagus adminnya ramah dan responsif banget sempat ada kendala di pengiriman tapi tetap mau repot usahain pengiriman lain biar barangnya tetap sampai di rumah pembeli packingnya juga aman bangett makasih banyakk,1,3
"The best pokoknya, harga boleh murah tapi kualitas tetap nomor satu ????",Positive,Love,the best pokoknya harga boleh murah tapi kualitas tetap nomor satu,1,3
"Maaf ya, untuk produk yg ini saya kasih bintang 1 karena begitu semprotan pertama sprayer nya langsung tdk bs dipake.. Sudah coba diperbaiki ya ttp tdk bisa.. Seperti nya kahf perlu ganti supplier botol deh..",Negative,Sadness,maaf ya untuk produk yg ini saya kasih bintang karena begitu semprotan pertama sprayer nya langsung tdk bs dipake sudah coba diperbaiki ya ttp tdk bisa seperti nya kahf perlu ganti supplier botol deh,0,4
